Prot_FDR_confidence;Accession;Description;SV1_Abund.;SV2_Abund.;SV3_Abund.;SV4_Abund.;SV5_Abund.;SV6_Abund.;SV7_Abund.;SV8_Abund.;SV9_Abund.;SV10_Abund.;SV11_Abund.;SV17_Abund.;SV20_Abund.;SV21_Abund.;SV22_Abund.;SV23_Abund.;SV24_Abund.;SV27_Abund.;SV29_Abund.;SV30_Abund.;SV31_Abund.;SV32_Abund.;SV33_Abund.;SV34_Abund.;SV38_Abund.;SV41_Abund.;SV42_Abund.;SV43_Abund.;SV44_Abund.;SV47_Abund.;SV48_Abund.;SV49_Abund.;SV51_Abund.;SV52_Abund.;SV53_Abund.;SV54_Abund.;SV55_Abund.;SV56_Abund.;SV57_Abund.;SV58_Abund.;SV59_Abund.;SV60_Abund.;SV61_Abund.;SV62_Abund.;SV63_Abund.;SV64_Abund.;SV65_Abund.;SV66_Abund.;SV67_Abund.;SV68_Abund.;SV69_Abund.;SV70_Abund.;SV71_Abund.;SV72_Abund.;SV73_Abund.;SV74_Abund.;SV75_Abund.;SV76_Abund.;SV77_Abund.;SV78_Abund.;SV79_Abund.;SV80_Abund.;SV81_Abund.;SV82_Abund.;SV83_Abund.;SV84_Abund.;SV85_Abund.;SV86_Abund.;SV87_Abund.;SV88_Abund.;Biological_Process;Cellular_Component;Molecular_Function;Amount_1;Percentage_1;Amount_2;Percentage_2;Amount_NSSI;Percentage_NSSI;Amount_HC;Percentage_HC
High;P32119;Peroxiredoxin-2 OS=Homo sapiens OX=9606 GN=PRDX2 PE=1 SV=5;34704502.06;58573269.75;163134417.8;166092478.1;89737755.31;193039840.5;11909682.75;90311208.69;121621307.4;161889274.6;51453715.13;112678173.3;74792892.25;21279632.16;12840763.91;335950351.1;62406402.8;164798559.4;76659712.75;8078962.469;21300565.19;1274123.813;4123665.938;1480065.313;10048148;6133449.609;89081187.13;75853715;49402255.5;77585122.25;128587396.5;12515994.52;35628612.31;6842622.781;84509082.5;9824039.703;2198810.5;4090270.625;37716550.09;14167724.56;13217514.39;14133040.25;45790499.14;17815887.18;22786773.44;12057636.41;130795320.7;54721067.96;32760037.75;104982138.2;1645734.594;138142830.7;1683397.133;15014772.34;7031614.516;50798197.44;71780795.25;6100961.813;14544640.13;28146956.06;265482.1875;1150722.172;13883465.95;52284228.34;6823059;35769238.22;1175330.563;35195923.88;69544778.2;40713478.38;"cell cycle OR cell proliferation;other metabolic processes;stress response;developmental processes;other biological processes";"cytosol;other cell component";other molecular function;70;100;70;100;36;100;34;100
High;A0A286YFA2;D-3-phosphoglycerate dehydrogenase OS=Homo sapiens OX=9606 GN=PHGDH PE=1 SV=1;34368045.52;48566080.63;115591817.8;104715351.3;59354442.56;170479714.3;36566617.84;68701020.38;51458240.5;183854116.5;11193361.34;47189427.38;57602342.88;15374641.19;5012382.5;173310632.5;32642575.5;51306368;48164381.47;13276031.19;27331319.34;3004004.406;6105738.875;9341328.719;16201947.33;6040160.719;62755841.44;60232619;77227936.13;49540317;38220096;10729383.06;18193557.94;21832855.44;59514499.25;4839151.563;16505165.34;10708366;14663012.69;22875352.88;253643.5781;2845018.469;52867555.38;5742871.813;3857238.5;9071722.875;59288249.63;42983471;36570384.63;68991357.19;7530802.969;52499166.94;7477986.438;6734247.438;3254559.438;32889078.5;89371629;8292164.281;10020474.25;30848447.56;1224691.906;3201568.094;5531842.156;40894927.38;9213579.25;10054654.28;1528991.234;22051182.31;8153401;27505759.22;;;other molecular function;70;100;70;100;36;100;34;100
High;P68104;Elongation factor 1-alpha 1 OS=Homo sapiens OX=9606 GN=EEF1A1 PE=1 SV=1;33975894.02;28563907.41;111934072.6;128851233.8;76235783.5;117995498.8;41179293.84;77183978.47;139748833.5;134088280;43325965.06;313785664.8;248474430.9;72526406.94;59090749.75;465359476.3;122990469.9;288827878.7;98408699.66;55859774.13;27987409.39;30664240.03;9893357;4663027;1155626.672;24553109;53062548.25;28920370.13;48377969.88;34055410.69;66143153.5;36565101.5;54363547.88;10029740.88;169362703.9;14954235;29768728.25;46464328.19;46658601.69;58488945.25;13777834.75;23725082.52;57915176.22;20982365.5;27310667.25;35170895.25;64470131.75;74678852.25;73096179.94;73602013.75;2056653.359;56298696.13;8095493.836;8984438.555;100444.3203;21381333.75;43818905.81;9471411.734;9774492.625;29524499.13;4475852.922;11696774.58;27546704.44;62226251.94;13962046.2;33520438;16468680;26842402.75;44328845.75;40157067.45;"protein metabolism;other metabolic processes;other biological processes";"non-structural extracellular;plasma membrane;other membranes;cytosol;cytoskeleton;nucleus;other cytoplasmic organelle;other cell component";"nucleic acid binding activity;other molecular function";70;100;70;100;36;100;34;100
High;P09211;Glutathione S-transferase P OS=Homo sapiens OX=9606 GN=GSTP1 PE=1 SV=2;33716501.38;14313682.5;36625515;5969305.125;74433803;82054547;7911421.5;41663446;75020543.5;85696226;18604464.5;204036343.4;93586366.75;35943761.56;15433149.5;254261353.6;50151902;143694300.9;76050170.5;35553681.47;34284312.88;10455444.94;5970935;24095088.97;40961781.38;12290906;67179000.25;87033744.5;57254307.19;62340155.13;30257581.25;69731289.75;70223513.38;40274681.5;117347864.1;36835333.5;43781331.5;31595964.5;;23198650.06;31889634;33852040;93798430.75;102772839.2;60243073;10277931.5;85512569.25;147416064.4;137724574;93108980.56;5140262.438;66230993;23911992.16;18624098.75;24034498;4757372.844;89485872.05;27172910.61;;22786572.38;14811327.88;8385646.188;4551558.125;46190610.75;37900394.75;50643800.5;4904582.313;7240530.625;42193322.25;41656834;"cell cycle OR cell proliferation;other metabolic processes;stress response;developmental processes;other biological processes";"non-structural extracellular;plasma membrane;other membranes;cytosol;mitochondrion;nucleus;other cell component";"enzyme regulator activity;other molecular function";68;97.14;68;97.14;36;100;32;94.12
High;P63104;14-3-3 protein zeta/delta OS=Homo sapiens OX=9606 GN=YWHAZ PE=1 SV=1;32402641.58;111523481.5;119311709.9;171307292.3;68996622.17;34168207.34;47392424.72;150233517.9;122933918.6;116572222;42288456.25;24593172;20064626.81;46152980.22;45254600.25;86481897.59;62197636.67;59622481.69;12325452.72;21844975.94;49460244.07;41548874.19;52665800.77;39647417.38;45860380.48;49155038.66;84789929.53;64728384.3;117979581.6;66214364.19;96556471.86;94106798.7;75224403.5;48647845.38;87658906.97;53486296.61;108062653;97897216.09;84493488.66;59781278.16;41375924.72;32026080.6;60788837.94;48917715.82;62134993.13;109948142.8;41243049.31;150359049.1;56496840.5;7977859.148;5100383.961;59868983.47;36681008.82;20810570.49;8389443.836;46564966.38;13297183.69;48407452.34;79870598.78;95658865.88;28593150.95;68221368.03;55958688.81;78562712.43;37621396.19;42307577.11;17484399.25;52642743.25;49008950.09;63831512.81;"cell organization and biogenesis;protein metabolism;other metabolic processes;transport;developmental processes;signal transduction;other biological processes";"cytosol;nucleus;other cell component";other molecular function;70;100;70;100;36;100;34;100
High;Q93077;Histone H2A type 1-C OS=Homo sapiens OX=9606 GN=H2AC6 PE=1 SV=3;32015418.48;85806169.25;95035703.63;141718008.4;131795876.2;100659512.5;19040200;119332290.3;139070248.7;392774732.5;62383582.84;458343987.1;227881508.6;70142533.34;47172646.75;571007714.6;310437060.9;539172225.8;162269027.8;46826763.27;35266208.75;32161755.34;26965918.55;635212.8125;265256.0957;116479218.8;221886879.6;42475876.38;39930546;76590070.6;123585419.8;275602708.2;269212080;16511059.98;2555902701;400553588.1;166970892.1;137959786.2;272020103.1;156037924.3;8188117.715;16687358.29;299438162.2;123611529.3;409557487.8;422715367.3;318235870.4;429819077.6;718706300.7;91322123.14;689015.9375;108893682.1;3720379.594;2904537.68;1675459.813;48027016.92;84289161.5;22896472.33;16060714.4;32778828.13;7421429.273;12654222.67;28593323.69;136431843.2;62483271.5;54312409.7;3856409.227;72930043.38;47993721.5;459306434;"cell organization and biogenesis;other biological processes";"nucleus;other cell component";"nucleic acid binding activity;other molecular function";70;100;70;100;36;100;34;100
High;P11142;Heat shock cognate 71 kDa protein OS=Homo sapiens OX=9606 GN=HSPA8 PE=1 SV=1;31743792;76645383.31;77717440.75;228075658;28924794.94;99412230.44;24165142.25;78598634.13;95413707.63;109204250.3;30648297.06;136129174.4;66421252.38;31619700.69;20543372.94;121819149;76890175.88;138703106.3;51466672.63;38977916.47;31127146.5;9529988.875;14029719.88;10458217.22;12285297.88;14904090;56662153.25;41191839;46116060.5;48506057.28;43835824.5;4042266.781;35920274.75;17072679.84;72704924.94;28453403.94;17263843.72;17356660;14053657.94;20819543.5;9292922;26583897.06;69116007;23083381.09;12344286.88;26789413.63;70282797.5;125216303.2;38003851.69;58667164.56;10365834.5;79621851.25;28364735.06;7147663.406;9685206.719;27580321;45982951.63;18112271.13;13380851.88;20887934.81;764568.0938;;25437006.69;30661194.63;11963009.38;7471735.906;10781567;25284371.52;39425758.97;33536816.88;"cell organization and biogenesis;protein metabolism;RNA metabolism OR transcription;other metabolic processes;stress response;transport;other biological processes";"non-structural extracellular;plasma membrane;other membranes;cytosol;nucleus;other cytoplasmic organelle;other cell component";"signal transduction activity or receptor binding;other molecular function";69;98.57;69;98.57;36;100;33;97.06
High;H0YFD6;Trifunctional enzyme subunit alpha, mitochondrial OS=Homo sapiens OX=9606 GN=HADHA PE=1 SV=2;31665257.69;64097327.38;95432266.06;146658884.5;40508777.75;26273854.44;28263445.09;42943687;81326455.94;85470276.13;20013084.22;203623090.4;34397005.38;16688836.25;9677134.25;133810018.7;46053671.94;80680819.81;38458475.47;13113598.38;18038470.81;;11146658.66;2694239.688;18680439.95;12775434.75;81001531.13;56901983.44;22645499.34;43532715.06;92193965.63;41909499.19;60543245.8;27519684.97;152920128;214986624.9;64519388.88;27406805.28;83499299.75;7629365.438;4516235.969;1035413.969;116841449;57451314.56;58349699.66;41321823.75;72995301.63;354286708;95438204.25;17641966.5;2284913.875;92279884.22;13463249.5;4961524.109;479735.2969;68912808.94;33496214.5;18183550.38;31583584.34;55063882.38;15993418.88;27321404.25;16361125.97;68832284.72;33295473.28;40098379.38;12355599.13;32711878.97;56294040.94;55434378.44;other metabolic processes;mitochondrion;other molecular function;69;98.57;69;98.57;35;97.22;34;100
High;P81605;Dermcidin OS=Homo sapiens OX=9606 GN=DCD PE=1 SV=2;31161141.88;46391940.13;44298987;100024775.5;72697656.97;36953150.97;23254408.95;135308036.4;93472429.72;141717393;64103782.53;80345092.53;47648091.41;65155649.13;82748797.88;64968105.72;87569928.88;116880061.4;58374050.58;88299686.94;195258836.1;126863172.3;64924655.81;32591997.78;27038547.34;834151583.7;498613502.5;77359999.44;10341290.25;25037292.44;30029630.44;38722809.75;191202777.2;37968669.16;81671126.63;47805197.28;37852543.63;80574004.06;49885388.5;39283848;52488109.8;52106153.88;176422292;44995304.44;225814839.3;245747429.8;156342590.6;74924419.22;128178289.3;96931366.47;17801096.38;38174378.75;19031468.41;12871030.97;8342864.734;13925439.61;17796548.86;13298244.38;16517466.63;14638617.13;11790288.27;26280312.38;48790243.38;14571743.2;83530826.72;31433594.38;19773600.69;22481568.31;241357974.7;75868219.56;"protein metabolism;stress response;other biological processes";non-structural extracellular;other molecular function;70;100;70;100;36;100;34;100
High;P09382;Galectin-1 OS=Homo sapiens OX=9606 GN=LGALS1 PE=1 SV=2;30134117.56;175670559;217854012.8;99255957.56;80812425.38;57980042.44;67443636;152979949.2;87198588.88;123075471;46653482.34;106791884;69193992.69;56665164.25;140529165.5;52266818.94;108973940.3;88073657.25;1401363524;53879611;53041717.25;71197452.06;58065679.75;11663579.84;80457571.75;86341404.03;93717717.75;107011104;31511984.19;106157570.5;5266709213;1137509001;49395682;63289083;84444257;114628953.3;59294786;57783438.63;109680273;53191859.16;29905633.77;46610955.19;61290866;104645337.1;1138860004;118143454.1;45438028;67611659.75;98389430.38;47520825.4;18686467.31;52727358;19495018.38;13225838.94;14297795.59;79746770.63;25684423.25;34339932.19;79316258.19;4196014128;20370213.11;19318481.67;661154979.1;4333257183;956180280.3;51250475.94;10852332.61;35855132.5;70276912.88;104084241;"stress response;developmental processes;other biological processes";"cytosol;ER/Golgi;nucleus;other cell component";other molecular function;70;100;70;100;36;100;34;100
High;P21964;Catechol O-methyltransferase OS=Homo sapiens OX=9606 GN=COMT PE=1 SV=2;30131119.5;86496065;74920635;108032378.8;51586162.5;76780972.56;20502312;61620548;83946673.88;126395164.5;29230643.5;76960243.5;32369897.63;32677218.5;23256767;118287026.8;101469339;99497146.75;36935790.75;18078009;19201937.75;12016069.5;25718920.63;8591268.625;19542947.13;9861477;60639628.38;64564933.81;47491288.25;55297027.41;50894247;17835847;47785912.13;29480420.13;60421396.5;53657200.25;23499743.5;33372667;30204278;20770913.75;18233430.75;10257413.25;89098167.63;38457804.63;16194427.5;23274166.5;47008618.25;73322486;65284689.75;24151975.5;1753654.5;66471232.63;5759875.875;5940995.5;2958835.094;24243402.5;55749347.69;29434055.25;17760942.25;49546591;4089297.625;6486153.5;24629419.5;33543447.5;12484365;9266094;5736822.5;18354430;34545077.5;16207451.75;"other metabolic processes;stress response;other biological processes";"plasma membrane;other membranes;cytosol;other cell component";other molecular function;70;100;70;100;36;100;34;100
High;P10412;Histone H1.4 OS=Homo sapiens OX=9606 GN=H1-4 PE=1 SV=2;29553080.81;51271217.77;79521962.63;143484743.6;74683360.59;75922460.31;12261993.52;77001390.13;123280351.5;178739570.5;25357595.09;75804792.61;56260814.94;23332186.1;16944404.46;133288924.3;64409388.48;74935340.13;27941495.5;16517500.31;15987285.36;1799122.727;3575011.602;2768307.457;10825807.13;19703198.42;40768430.5;31223543.28;28218031.13;44307738.44;52810645.63;47561959.13;31561553.88;5859273.125;119091903.1;28253467.34;29207227.75;17402141.69;19159038.81;11788633.53;10368935.75;18236429.86;50656521.19;17842486;21925410.14;31747022.69;45614639.13;82495495.75;39925542.5;52181734.34;23539522.97;72926520.34;36669570.75;23007302.77;7706211.625;49493504.38;69988287.5;40196214.81;26722934.25;41332970.25;11847186.63;17472123.32;32459549.66;54553359.16;14736609.97;25512538.72;25437982.95;53654097.28;30051921.22;35801013.66;"cell organization and biogenesis;other biological processes";"nucleus;other cell component";"nucleic acid binding activity;other molecular function";70;100;70;100;36;100;34;100
High;A8MUX0;Keratin-associated protein 16-1 OS=Homo sapiens OX=9606 GN=KRTAP16-1 PE=3 SV=1;29244591.25;40833135.5;43354467;45820429;41400326.5;178685518.3;10895122;36951955.75;36223236;77018495;26062043.13;126675256;155696382;20947465;35085902;566850730;26934835;151266967;18041381.44;14308303;11642554;5715652;20745495.5;2763226.688;6374526.625;11099379.75;18456754;12487049.75;14448152.5;15307679;24924336;12084820;12149415;3308190;47553580;12970062;15897417.25;12214949.5;17391464;9422033.5;2122755.063;4183429.75;29964891;5189436.5;2764723.75;6154935;18874001.75;14871665.5;10068027;19846537.38;3728898.688;26357898;1595358.438;5254930.625;;24653758;66298090.5;4851059.375;8876448;21182070;1861797.5;406847.5313;6578540.5;23735973.5;5965255.125;17400845.75;1749893.375;18826132;13442611;12150901;;"cytosol;cytoskeleton";;69;98.57;69;98.57;36;100;33;97.06
High;Q9NZT1;Calmodulin-like protein 5 OS=Homo sapiens OX=9606 GN=CALML5 PE=1 SV=2;28848064.72;126296597;111696392.5;18350945;53327101.38;104456193.4;55900202.88;47683695;42729492.5;76524812;10214944.88;21127627.63;12393291.28;4541333.539;4173805.625;43647347.5;3257663.875;33851717.13;19362192.56;14593041;3515298.406;8289609.375;9132983.063;7137421.875;21292773.13;20430682.44;38057981.25;64313344.5;98448410.5;8037274.375;119921523.8;20876680.13;80687786;26155934.06;30212454;11855485.75;35084381.06;27455091.31;31591607.25;33213287.5;9941885.578;19239824.13;66177271.75;21205478.38;48354306.94;31675734.63;49058023.06;44727718.38;36094318.88;39419235.63;6703365.688;33695128.75;15496593.06;23432973.13;2727785.453;14637187.13;24199805.63;9605536.625;42183383.19;22126991.63;13508199.72;11517872.53;66284012.5;65777650.5;36307607.63;67638988.38;18102622.38;14613333.63;64948286;60944108.75;"signal transduction;other biological processes";"non-structural extracellular;other cell component";"enzyme regulator activity;other molecular function";70;100;70;100;36;100;34;100
High;P07858;Cathepsin B OS=Homo sapiens OX=9606 GN=CTSB PE=1 SV=3;28425251.35;1403487;54499507;39289075.25;46013758.31;6108744.75;7673644.453;9981980;29227489.25;47169941.5;26654036.38;29460966.5;10104694.25;11004690.25;;12940066.13;19515474.5;34019078.75;26193852.39;4308720;2892068.281;8681592;10768433.5;2409086.766;1941367.063;5404074.75;3728856.75;4768989.75;7169182.125;1199766.75;7057445;26174688.5;23101580;;115673412;6947876.5;14924543;17542247;9712095;22248436.5;;9676940;6623117.406;10288408.5;5022701.75;21829286.25;17495607.25;33671112.44;45427911.25;11695286;13178985.31;17284245.63;;8069601.25;7694722.25;12727108.69;2203033.063;10680034.5;5436917.969;17972503.38;4543953.75;3859775;16384550.5;2545368.344;13092210.44;20689863.95;4975187.5;13726185;1841176.25;1214332.625;"protein metabolism;other metabolic processes;developmental processes;other biological processes";"non-structural extracellular;plasma membrane;other membranes;other cytoplasmic organelle;other cell component";other molecular function;66;94.29;66;94.29;34;94.44;32;94.12
High;Q9GZP4;PITH domain-containing protein 1 OS=Homo sapiens OX=9606 GN=PITHD1 PE=1 SV=1;28236725.63;12745207.5;25208827;20544992.81;82109570.13;250649455;33222386.13;88568441.69;29125752.88;254420015.5;28830324;61059076.25;99937867.63;5426563.844;167650930.9;609881534.5;2615793.5;60839218.13;184810165.4;339329935.6;1021908.438;24948333.44;20596420.25;2973830.125;68800426.66;2933281.75;503131320.5;87775453;62861234;160204466.8;34920591;43065066.63;47738988;115361535.3;102919481.6;14985923.5;7736736.938;25207158.63;169848963.8;11732839.69;10287523.06;62757840;71238823.75;108804804;22572827;36224430.5;535359635;116412654.5;27631609.5;195209316.3;16214941.73;60931279.25;15662350.75;27425826.13;1307613.688;42019260.88;123187945.6;25535169.25;1915583.5;50496558.63;13786325.5;3495611.117;21058007.5;39235323.75;34781191.88;44440807.5;11362842.59;175533952.5;41057404;66838989.5;other biological processes;other cell component;;70;100;70;100;36;100;34;100
High;Q7L5L3;Lysophospholipase D GDPD3 OS=Homo sapiens OX=9606 GN=GDPD3 PE=2 SV=3;27772926.23;52846882.56;430750323.8;328072087.1;54260611.78;47577689.81;39298013.8;75416746.58;113196621.2;113550005.8;48766330.25;92278539.44;53009446.13;32381233.5;23328778.5;194172929.8;25048969;96624248.63;33224095.56;7880015;36173742.13;23436443.13;31937505.86;1849915.031;8799525;25430287.19;80425118;66037183.63;25383939.06;41276139.25;64622042.5;16295035.38;53382337.75;30596625.88;70450213.19;32252396.56;25113744.97;12504750.5;61680336;5670259.438;889488.3281;9173629.438;117006443;12985072.83;21621429.56;21804517.06;124991702.9;165819048.8;226531161.8;74716187.94;615763.125;17849448.25;3328806.453;4044153.031;10183372.08;26559953.5;38578531.97;12629622.71;4352812.063;17736604.59;2350210.934;1843376.438;10268862.44;29739810.28;8481561.781;5942702.859;31974689.3;14130676;12980503.94;23748547.5;other metabolic processes;"other membranes;ER/Golgi;other cell component";other molecular function;70;100;70;100;36;100;34;100
High;Q6A162;Keratin, type I cytoskeletal 40 OS=Homo sapiens OX=9606 GN=KRT40 PE=1 SV=2;27300127.52;1563048.25;73768098.88;94197019;109837438.2;182164652.4;24712016.77;115845317.4;64891694.5;11870895.25;56674594.25;122425869.7;52926907.13;4394163.969;41798951.88;216322945.3;54433170.44;89285794.75;51626625.66;22249022.09;49267827.77;6558581.75;9164312.625;6110431.219;26716515.28;12895356.27;56806438.25;65016930.19;56621040.44;29855467.27;63357345;26463389;16714345.38;24778816.34;41364060.75;18983822.88;13607456.94;2985395.781;37998635.38;12685606.66;9789799.625;8127359.891;77043811;19089561.5;26299389;15984091.69;14390790.13;63886091.38;52033721.75;43179626.8;2278368.633;38955726.25;13499047.28;4538998.531;2784573.328;55313043.63;55798779.5;9588228.875;25869244.5;34668851.13;3108821.109;6257771.516;12041862.52;39807630.78;15220729.33;33745379.5;4712303.688;30692714.19;52444293.5;43925740.06;;"cytosol;cytoskeleton";other molecular function;70;100;70;100;36;100;34;100
